Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
3.16264	8	0	31	LastDelay	0.0626352	62635.2	1	3
3.16264	8	0	31	FullDelay	0.0626352	62635.2	1	3
3.16264	9	0	31	LastDelay	0.0626352	62635.2	1	3
3.16264	9	0	31	FullDelay	0.0626352	62635.2	1	3
3.16764	10	0	31	LastDelay	0.0676352	67635.2	1	3
3.16764	10	0	31	FullDelay	0.0676352	67635.2	1	3
3.16764	11	0	31	LastDelay	0.0676352	67635.2	1	3
3.16764	11	0	31	FullDelay	0.0676352	67635.2	1	3
3.26264	6	0	32	LastDelay	0.0626352	62635.2	1	3
3.26264	6	0	32	FullDelay	0.0626352	62635.2	1	3
3.26264	7	0	32	LastDelay	0.0626352	62635.2	1	3
3.26264	7	0	32	FullDelay	0.0626352	62635.2	1	3
3.26264	8	0	32	LastDelay	0.0626352	62635.2	1	3
3.26264	8	0	32	FullDelay	0.0626352	62635.2	1	3
3.26264	9	0	32	LastDelay	0.0626352	62635.2	1	3
3.26264	9	0	32	FullDelay	0.0626352	62635.2	1	3
3.26764	10	0	32	LastDelay	0.0676352	67635.2	1	3
3.26764	10	0	32	FullDelay	0.0676352	67635.2	1	3
3.26764	11	0	32	LastDelay	0.0676352	67635.2	1	3
3.26764	11	0	32	FullDelay	0.0676352	67635.2	1	3
3.36264	6	0	33	LastDelay	0.0626352	62635.2	1	3
3.36264	6	0	33	FullDelay	0.0626352	62635.2	1	3
3.36264	7	0	33	LastDelay	0.0626352	62635.2	1	3
3.36264	7	0	33	FullDelay	0.0626352	62635.2	1	3
3.36264	8	0	33	LastDelay	0.0626352	62635.2	1	3
3.36264	8	0	33	FullDelay	0.0626352	62635.2	1	3
3.36264	9	0	33	LastDelay	0.0626352	62635.2	1	3
3.36264	9	0	33	FullDelay	0.0626352	62635.2	1	3
3.36764	10	0	33	LastDelay	0.0676352	67635.2	1	3
3.36764	10	0	33	FullDelay	0.0676352	67635.2	1	3
3.36764	11	0	33	LastDelay	0.0676352	67635.2	1	3
3.36764	11	0	33	FullDelay	0.0676352	67635.2	1	3
3.46264	6	0	34	LastDelay	0.0626352	62635.2	1	3
3.46264	6	0	34	FullDelay	0.0626352	62635.2	1	3
3.46264	7	0	34	LastDelay	0.0626352	62635.2	1	3
3.46264	7	0	34	FullDelay	0.0626352	62635.2	1	3
3.46264	8	0	34	LastDelay	0.0626352	62635.2	1	3
3.46264	8	0	34	FullDelay	0.0626352	62635.2	1	3
3.46264	9	0	34	LastDelay	0.0626352	62635.2	1	3
3.46264	9	0	34	FullDelay	0.0626352	62635.2	1	3
3.46764	10	0	34	LastDelay	0.0676352	67635.2	1	3
3.46764	10	0	34	FullDelay	0.0676352	67635.2	1	3
3.46764	11	0	34	LastDelay	0.0676352	67635.2	1	3
3.46764	11	0	34	FullDelay	0.0676352	67635.2	1	3
3.56264	6	0	35	LastDelay	0.0626352	62635.2	1	3
3.56264	6	0	35	FullDelay	0.0626352	62635.2	1	3
3.56264	7	0	35	LastDelay	0.0626352	62635.2	1	3
3.56264	7	0	35	FullDelay	0.0626352	62635.2	1	3
3.56264	8	0	35	LastDelay	0.0626352	62635.2	1	3
3.56264	8	0	35	FullDelay	0.0626352	62635.2	1	3
